income,sex,race,age,hs_week
<=50K,Female,White,39,40
>50K,Male,White,44,45
<=50K,Male,White,23,40
<=50K,Female,Black,32,40
<=50K,Female,White,61,40
>50K,Female,White,43,30
<=50K,Female,Asian-Pac-Islander,23,40
<=50K,Female,White,18,38
<=50K,Male,White,38,40
<=50K,Male,White,33,35
<=50K,Female,Asian-Pac-Islander,19,35
<=50K,Male,White,23,40
<=50K,Male,White,37,45
<=50K,Male,White,25,40
<=50K,Male,White,36,43
>50K,Female,Black,45,40
<=50K,Female,White,32,48
<=50K,Female,Asian-Pac-Islander,65,15
<=50K,Male,White,18,40
<=50K,Male,White,25,40
<=50K,Male,White,29,65
<=50K,Male,White,53,40
>50K,Male,White,33,60
<=50K,Male,White,27,45
<=50K,Male,White,24,40
<=50K,Male,White,54,50
<=50K,Female,White,23,30
<=50K,Female,Asian-Pac-Islander,45,40
>50K,Female,White,36,35
>50K,Male,White,36,40
<=50K,Female,White,44,40
<=50K,Male,Black,24,40
<=50K,Male,White,39,70
<=50K,Female,White,50,40
>50K,Female,White,38,40
<=50K,Female,White,58,40
<=50K,Male,Black,44,48
<=50K,Male,Asian-Pac-Islander,24,55
>50K,Male,White,52,40
>50K,Male,White,46,40
>50K,Male,White,50,60
<=50K,Male,White,34,44
<=50K,Male,Black,40,40
<=50K,Female,White,53,40
<=50K,Female,White,24,40
<=50K,Male,White,58,70
<=50K,Male,White,26,45
<=50K,Male,White,22,40
<=50K,Male,White,36,40
<=50K,Female,White,78,4
>50K,Male,White,36,45
<=50K,Female,White,43,28
<=50K,Male,White,60,40
>50K,Male,White,49,40
>50K,Male,White,50,63
<=50K,Male,Black,34,10
<=50K,Male,White,46,40
<=50K,Male,Black,46,40
<=50K,Male,White,69,20
>50K,Male,White,32,40
>50K,Male,White,40,50
<=50K,Male,White,61,45
>50K,Male,White,56,40
<=50K,Male,White,47,40
<=50K,Male,Black,29,40
<=50K,Male,White,37,46
>50K,Female,White,51,50
>50K,Male,White,44,40
<=50K,Female,White,33,40
>50K,Male,White,51,80
<=50K,Male,White,24,40
<=50K,Female,White,37,40
<=50K,Male,White,40,40
<=50K,Male,White,34,40
<=50K,Female,White,61,40
<=50K,Male,White,56,40
<=50K,Female,White,69,20
<=50K,Female,White,41,10
<=50K,Male,White,40,40
<=50K,Male,Black,57,40
<=50K,Male,White,26,55
>50K,Male,White,53,46
<=50K,Female,White,90,15
<=50K,Male,White,39,55
<=50K,Female,White,51,40
>50K,Male,White,56,40
<=50K,Female,Black,51,40
<=50K,Male,White,17,20
<=50K,Female,White,42,50
<=50K,Female,White,42,40
>50K,Male,White,29,45
>50K,Male,White,33,40
>50K,Male,White,47,60
<=50K,Male,White,43,40
>50K,Male,White,64,9
>50K,Male,White,40,60
<=50K,Male,White,21,40
<=50K,Male,White,31,40
>50K,Female,Asian-Pac-Islander,60,40
>50K,Male,White,32,40
<=50K,Male,White,66,20
<=50K,Male,Black,27,20
<=50K,Female,White,40,40
>50K,Female,White,27,40
<=50K,Male,White,18,30
<=50K,Female,Black,43,40
>50K,Male,White,52,48
<=50K,Male,White,31,85
<=50K,Male,White,28,60
<=50K,Female,White,44,35
<=50K,Male,White,37,84
>50K,Male,White,35,50
<=50K,Male,Black,42,40
<=50K,Male,Black,18,10
>50K,Male,White,46,60
>50K,Male,White,54,40
<=50K,Male,White,54,50
<=50K,Female,White,56,45
<=50K,Male,White,27,50
<=50K,Female,White,26,40
<=50K,Male,White,41,40
<=50K,Male,White,41,40
<=50K,Female,White,32,40
<=50K,Female,White,18,30
<=50K,Male,White,36,65
<=50K,Male,White,37,40
<=50K,Male,White,31,25
<=50K,Male,White,46,51
<=50K,Male,White,24,40
<=50K,Male,Asian-Pac-Islander,25,35
<=50K,Male,White,55,50
<=50K,Male,White,64,40
<=50K,Female,White,30,40
<=50K,Male,White,65,99
<=50K,Male,White,46,40
>50K,Male,White,45,60
<=50K,Female,White,18,25
<=50K,Male,White,32,40
>50K,Female,Other,38,50
>50K,Male,White,34,45
<=50K,Male,White,35,40
<=50K,Male,White,26,40
<=50K,Male,White,24,35
>50K,Male,White,45,80
<=50K,Female,White,36,34
<=50K,Male,Other,44,40
<=50K,Female,White,23,60
<=50K,Male,White,57,55
>50K,Male,White,41,60
<=50K,Male,Black,20,30
<=50K,Male,White,32,36
>50K,Female,White,60,40
<=50K,Female,White,38,20
<=50K,Female,White,29,45
<=50K,Male,White,22,40
<=50K,Male,Asian-Pac-Islander,21,30
<=50K,Male,White,40,40
>50K,Male,White,59,45
<=50K,Male,White,45,45
<=50K,Female,White,76,13
>50K,Male,White,45,40
<=50K,Female,White,49,70
>50K,Female,Black,36,60
<=50K,Male,White,22,35
<=50K,Female,White,47,44
<=50K,Male,White,26,55
<=50K,Male,White,21,40
<=50K,Female,White,27,15
<=50K,Male,White,26,40
<=50K,Female,White,20,25
<=50K,Male,White,31,45
<=50K,Female,Black,57,40
<=50K,Female,White,39,40
>50K,Male,Black,36,40
<=50K,Male,White,66,45
<=50K,Male,White,34,40
<=50K,Male,White,80,25
<=50K,Female,White,21,40
>50K,Male,White,40,32
<=50K,Female,White,49,30
<=50K,Female,White,48,60
<=50K,Male,White,19,24
<=50K,Male,Black,42,40
<=50K,Male,White,59,45
<=50K,Female,White,63,40
<=50K,Male,White,26,40
<=50K,Female,White,41,35
<=50K,Male,White,42,40
<=50K,Male,White,19,20
<=50K,Female,White,45,25
>50K,Female,White,47,30
<=50K,Female,White,47,40
<=50K,Male,White,34,40
>50K,Male,White,49,40
<=50K,Male,White,36,40
>50K,Male,White,53,40
<=50K,Male,White,21,45
<=50K,Male,White,39,40
<=50K,Male,White,52,40
<=50K,Female,White,18,35
<=50K,Male,Asian-Pac-Islander,59,40
>50K,Male,White,50,50
>50K,Male,Asian-Pac-Islander,31,40
>50K,Female,White,52,40
>50K,Male,White,41,40
>50K,Male,White,45,40
<=50K,Female,White,54,40
<=50K,Male,White,22,25
>50K,Male,White,50,40
<=50K,Female,White,20,32
<=50K,Female,White,43,40
<=50K,Male,White,48,40
<=50K,Male,White,24,45
>50K,Male,White,54,40
<=50K,Male,White,26,40
>50K,Male,White,53,40
>50K,Male,White,51,40
>50K,Male,White,54,44
>50K,Male,White,32,49
<=50K,Male,Black,46,40
<=50K,Male,White,60,12
<=50K,Female,White,52,45
<=50K,Female,White,44,40
<=50K,Male,White,56,40
<=50K,Male,White,57,40
<=50K,Female,Black,35,40
<=50K,Female,White,30,40
<=50K,Male,White,29,35
>50K,Male,White,49,66
<=50K,Male,White,28,40
<=50K,Female,Black,30,40
<=50K,Male,White,45,40
<=50K,Male,White,17,12
<=50K,Male,White,54,40
<=50K,Male,White,31,40
>50K,Male,White,54,50
<=50K,Male,White,55,40
<=50K,Female,White,26,40
<=50K,Male,White,37,50
>50K,Male,Amer-Indian-Eskimo,34,48
<=50K,Male,White,38,40
<=50K,Male,White,51,45
<=50K,Male,Asian-Pac-Islander,41,60
<=50K,Male,White,24,40
>50K,Male,White,56,50
<=50K,Male,Asian-Pac-Islander,33,40
<=50K,Male,White,31,40
<=50K,Male,Black,27,50
<=50K,Male,White,32,45
<=50K,Male,White,35,40
>50K,Male,White,43,45
<=50K,Female,White,40,36
<=50K,Male,White,19,53
<=50K,Male,White,23,32
<=50K,Male,White,40,40
>50K,Male,White,59,38
<=50K,Male,White,43,40
<=50K,Male,White,43,60
<=50K,Female,White,53,40
<=50K,Male,White,26,40
>50K,Male,White,68,20
>50K,Male,White,41,48
<=50K,Male,White,32,40
<=50K,Male,White,25,40
<=50K,Male,White,20,40
<=50K,Male,White,22,15
<=50K,Male,White,33,40
<=50K,Male,White,26,40
<=50K,Female,Black,29,25
<=50K,Female,White,20,23
>50K,Male,White,68,42
<=50K,Female,White,58,40
<=50K,Male,White,32,40
<=50K,Female,White,23,25
<=50K,Male,White,30,40
<=50K,Male,White,67,8
<=50K,Female,White,26,32
<=50K,Male,White,53,35
<=50K,Male,White,27,60
<=50K,Male,White,29,65
>50K,Male,White,38,40
<=50K,Female,Black,17,40
>50K,Male,White,48,40
<=50K,Female,Black,52,40
<=50K,Female,White,28,40
<=50K,Male,White,18,15
<=50K,Male,White,28,30
<=50K,Male,White,34,40
>50K,Male,White,62,40
<=50K,Male,White,46,40
<=50K,Female,White,30,40
<=50K,Male,White,20,40
<=50K,Male,White,29,50
<=50K,Male,Black,55,25
<=50K,Male,White,20,24
<=50K,Male,Black,54,40
<=50K,Male,White,27,30
<=50K,Male,White,43,55
<=50K,Male,White,17,40
<=50K,Male,White,48,72
<=50K,Male,White,34,40
<=50K,Male,Black,66,40
<=50K,Female,White,29,40
<=50K,Male,Black,43,40
<=50K,Female,White,37,40
>50K,Male,White,56,40
>50K,Male,White,58,40
<=50K,Male,Black,54,40
<=50K,Male,White,45,41
<=50K,Male,White,29,40
<=50K,Female,White,26,40
>50K,Male,Black,43,40
<=50K,Male,White,33,40
<=50K,Male,White,45,42
<=50K,Male,White,25,30
<=50K,Male,White,25,40
<=50K,Male,White,69,5
<=50K,Male,White,37,40
<=50K,Male,White,20,25
>50K,Female,White,39,24
<=50K,Female,White,17,20
<=50K,Male,White,27,40
<=50K,Female,Black,26,40
<=50K,Male,White,55,40
<=50K,Male,White,39,60
<=50K,Female,White,41,40
<=50K,Male,White,34,40
>50K,Male,White,51,50
<=50K,Male,Black,67,12
<=50K,Male,White,40,40
<=50K,Male,White,58,40
<=50K,Female,White,23,40
>50K,Male,White,45,50
>50K,Male,White,51,50
<=50K,Male,White,43,40
<=50K,Female,White,25,50
<=50K,Male,White,36,40
<=50K,Male,White,58,50
<=50K,Male,White,33,40
<=50K,Male,White,60,40
<=50K,Male,Asian-Pac-Islander,24,40
<=50K,Female,White,45,46
<=50K,Female,White,49,40
<=50K,Female,White,19,40
<=50K,Female,Asian-Pac-Islander,34,38
<=50K,Male,White,42,40
<=50K,Female,White,25,50
<=50K,Male,White,73,15
<=50K,Male,White,59,15
<=50K,Male,White,28,40
<=50K,Male,White,19,30
<=50K,Female,White,31,40
<=50K,Male,White,58,48
<=50K,Male,White,21,13
>50K,Male,White,47,50
>50K,Male,White,30,40
<=50K,Male,Asian-Pac-Islander,41,40
<=50K,Female,White,59,40
>50K,Male,White,43,51
<=50K,Female,White,48,40
>50K,Male,White,44,50
<=50K,Female,Black,44,40
<=50K,Female,Black,24,40
<=50K,Male,White,28,43
<=50K,Female,White,50,10
>50K,Male,White,33,40
<=50K,Female,White,23,50
<=50K,Male,White,30,40
<=50K,Male,White,46,40
<=50K,Male,White,21,10
<=50K,Female,Black,52,30
<=50K,Male,White,26,50
<=50K,Male,White,27,12
<=50K,Female,White,28,40
>50K,Male,White,50,60
<=50K,Male,White,28,35
<=50K,Male,White,61,20
<=50K,Female,White,32,35
<=50K,Male,White,30,40
<=50K,Female,White,51,40
>50K,Male,White,40,40
<=50K,Male,White,36,70
<=50K,Male,Black,28,24
>50K,Male,White,49,45
<=50K,Male,White,61,30
>50K,Male,White,41,60
<=50K,Female,White,55,30
<=50K,Female,White,36,40
<=50K,Female,White,21,40
>50K,Male,White,57,45
>50K,Male,White,49,37
<=50K,Male,White,59,40
>50K,Male,White,41,80
<=50K,Male,White,59,40
<=50K,Male,White,20,25
<=50K,Female,Black,42,40
<=50K,Female,White,41,60
>50K,Male,White,45,50
<=50K,Female,Asian-Pac-Islander,36,40
>50K,Female,White,42,45
<=50K,Male,White,25,40
>50K,Male,White,45,40
>50K,Male,White,58,40
<=50K,Male,White,39,40
>50K,Male,White,34,40
<=50K,Male,White,22,40
>50K,Male,White,44,50
<=50K,Female,White,53,40
>50K,Male,Black,22,40
<=50K,Male,White,27,40
<=50K,Female,White,60,25
>50K,Male,White,46,40
>50K,Male,White,56,40
>50K,Male,White,36,40
<=50K,Female,White,56,32
>50K,Male,Asian-Pac-Islander,35,40
<=50K,Male,White,29,70
<=50K,Male,White,19,39
<=50K,Male,White,38,40
>50K,Male,White,40,40
>50K,Male,White,52,55
<=50K,Female,White,22,40
<=50K,Female,White,32,25
<=50K,Female,White,27,40
<=50K,Female,White,25,40
>50K,Male,Other,36,40
<=50K,Male,Amer-Indian-Eskimo,22,40
<=50K,Male,White,32,45
<=50K,Female,Black,37,40
<=50K,Male,White,22,54
>50K,Female,White,29,40
<=50K,Male,White,42,25
<=50K,Female,White,45,38
<=50K,Female,White,33,45
<=50K,Female,White,39,40
<=50K,Male,White,27,45
>50K,Female,White,53,50
<=50K,Female,White,30,40
<=50K,Male,Black,52,35
>50K,Male,White,43,60
>50K,Male,White,47,35
<=50K,Male,Black,61,40
<=50K,Male,Black,39,40
<=50K,Male,White,47,50
<=50K,Male,White,19,25
<=50K,Male,White,37,40
<=50K,Male,White,31,51
<=50K,Male,White,69,8
<=50K,Male,White,22,25
<=50K,Male,White,29,40
<=50K,Male,Other,24,14
<=50K,Male,White,42,40
>50K,Male,White,30,72
>50K,Female,White,28,80
<=50K,Male,White,27,40
<=50K,Female,Black,53,40
<=50K,Male,White,35,40
<=50K,Male,White,22,40
<=50K,Male,Black,25,40
>50K,Female,Black,38,40
<=50K,Female,White,27,35
<=50K,Male,White,30,37
<=50K,Female,White,27,50
<=50K,Male,White,25,40
<=50K,Female,White,36,4
<=50K,Female,White,32,40
<=50K,Male,White,70,45
<=50K,Male,White,50,40
<=50K,Female,White,40,35
<=50K,Male,Black,34,55
<=50K,Male,White,57,50
<=50K,Female,White,39,32
<=50K,Female,White,49,40
>50K,Male,White,43,40
<=50K,Female,White,26,45
<=50K,Female,Black,31,40
<=50K,Male,White,60,50
>50K,Male,White,46,50
>50K,Male,White,26,55
<=50K,Female,White,27,40
<=50K,Female,Black,31,40
<=50K,Female,White,59,50
<=50K,Female,White,19,20
<=50K,Female,White,18,24
<=50K,Male,White,22,45
<=50K,Female,White,24,20
>50K,Male,White,53,40
>50K,Male,White,43,42
>50K,Male,White,24,50
<=50K,Female,White,60,40
<=50K,Male,White,24,40
<=50K,Male,Black,52,40
>50K,Male,White,32,99
<=50K,Female,White,34,35
>50K,Male,White,35,40
<=50K,Male,White,38,40
<=50K,Male,White,34,90
>50K,Female,White,53,50
<=50K,Female,White,23,40
<=50K,Male,White,40,40
<=50K,Male,White,40,40
>50K,Male,White,50,60
<=50K,Female,White,17,20
<=50K,Female,White,53,54
>50K,Male,White,32,50
<=50K,Female,White,43,40
<=50K,Male,White,18,16
<=50K,Female,White,62,40
<=50K,Male,White,45,40
<=50K,Male,White,46,70
<=50K,Male,White,73,40
>50K,Male,White,64,60
>50K,Female,White,26,45
<=50K,Male,White,23,48
<=50K,Male,White,30,40
<=50K,Female,White,51,40
<=50K,Female,White,35,55
>50K,Female,White,39,45
>50K,Male,Asian-Pac-Islander,35,40
<=50K,Female,White,41,40
<=50K,Male,White,31,40
>50K,Male,White,40,50
>50K,Male,Asian-Pac-Islander,46,40
<=50K,Female,White,31,30
<=50K,Female,White,41,40
<=50K,Male,White,42,40
<=50K,Male,White,23,40
<=50K,Male,White,21,35
>50K,Male,White,49,45
<=50K,Male,Black,53,40
>50K,Female,White,38,43
<=50K,Female,Asian-Pac-Islander,36,40
<=50K,Male,White,32,72
<=50K,Male,White,20,40
<=50K,Male,White,17,10
<=50K,Female,Asian-Pac-Islander,22,32
<=50K,Male,Amer-Indian-Eskimo,25,40
<=50K,Male,White,58,40
<=50K,Male,White,24,20
>50K,Male,White,48,40
<=50K,Male,White,20,30
>50K,Male,White,60,40
<=50K,Male,White,20,30
>50K,Male,White,52,45
>50K,Female,White,36,40
>50K,Male,Asian-Pac-Islander,46,40
<=50K,Female,White,22,25
<=50K,Female,White,19,35
<=50K,Male,White,37,40
>50K,Female,White,30,40
<=50K,Male,White,44,25
<=50K,Male,White,63,25
<=50K,Male,White,22,45
<=50K,Male,White,31,50
<=50K,Male,White,17,40
<=50K,Male,White,21,40
>50K,Male,White,67,40
<=50K,Male,White,46,40
<=50K,Male,White,29,50
<=50K,Female,White,20,6
<=50K,Male,White,27,24
>50K,Male,White,35,40
<=50K,Female,White,19,30
<=50K,Female,White,36,40
>50K,Male,White,43,50
<=50K,Male,White,62,40
<=50K,Male,White,28,40
<=50K,Female,White,18,15
>50K,Male,Black,59,50
<=50K,Male,White,37,40
<=50K,Male,Black,27,40
<=50K,Female,White,46,43
<=50K,Female,White,29,42
>50K,Female,White,33,40
<=50K,Male,White,62,40
>50K,Male,White,46,55
<=50K,Male,White,28,40
<=50K,Female,White,22,35
>50K,Male,White,46,40
>50K,Male,White,54,40
<=50K,Male,White,34,72
>50K,Male,White,67,20
>50K,Male,White,62,20
<=50K,Male,White,30,40
<=50K,Male,White,19,20
<=50K,Male,White,49,99
<=50K,Male,White,27,45
>50K,Male,White,36,50
>50K,Male,White,52,40
<=50K,Female,White,47,55
<=50K,Female,White,57,40
<=50K,Female,White,64,40
<=50K,Male,White,56,40
<=50K,Female,White,53,47
>50K,Male,White,53,44
<=50K,Male,Asian-Pac-Islander,31,40
>50K,Male,White,41,45
<=50K,Female,Black,45,40
<=50K,Male,White,63,45
<=50K,Female,White,45,40
<=50K,Female,White,23,28
<=50K,Male,White,39,72
<=50K,Male,White,31,40
<=50K,Male,White,35,45
>50K,Male,White,54,60
<=50K,Female,White,22,40
<=50K,Female,White,40,40
>50K,Male,White,55,40
<=50K,Male,White,31,40
<=50K,Male,White,58,60
>50K,Male,White,31,99
<=50K,Female,White,46,40
<=50K,Male,White,38,40
<=50K,Female,White,22,25
<=50K,Male,White,17,30
<=50K,Male,White,48,60
<=50K,Male,White,73,15
>50K,Male,White,25,45
<=50K,Male,White,53,40
>50K,Male,White,46,45
>50K,Female,Asian-Pac-Islander,45,25
<=50K,Female,Black,37,40
<=50K,Male,White,30,50
<=50K,Male,White,29,40
<=50K,Male,White,29,40
<=50K,Female,White,75,6
>50K,Male,White,58,40
<=50K,Female,Black,42,50
<=50K,Male,Black,62,24
>50K,Male,Asian-Pac-Islander,45,40
>50K,Male,White,38,40
>50K,Male,White,36,50
<=50K,Female,White,70,40
<=50K,Male,White,42,30
>50K,Male,White,47,35
<=50K,Male,White,42,40
>50K,Female,Black,43,38
>50K,Male,White,37,40
>50K,Female,White,36,39
<=50K,Female,Black,27,40
<=50K,Male,White,54,40
>50K,Male,White,48,40
<=50K,Female,White,29,30
<=50K,Male,White,29,38
<=50K,Male,White,37,47
<=50K,Male,White,55,40
<=50K,Female,Black,67,20
<=50K,Male,White,51,30
<=50K,Female,White,35,32
<=50K,Male,White,41,40
<=50K,Female,White,64,40
<=50K,Male,White,23,55
<=50K,Female,Asian-Pac-Islander,49,35
<=50K,Male,White,38,70
<=50K,Female,Black,62,40
<=50K,Male,White,62,10
<=50K,Male,White,70,14
<=50K,Male,White,45,40
<=50K,Female,White,20,40
<=50K,Male,White,38,48
<=50K,Male,White,50,40
>50K,Male,Black,40,55
<=50K,Male,White,30,70
<=50K,Female,White,52,40
>50K,Male,Black,28,50
<=50K,Male,White,62,30
<=50K,Female,White,31,40
>50K,Male,White,40,40
<=50K,Female,White,34,40
>50K,Male,White,53,40
<=50K,Male,White,42,40
<=50K,Male,White,26,25
>50K,Male,White,51,40
>50K,Male,White,49,50
<=50K,Male,White,43,40
<=50K,Male,White,42,40
<=50K,Female,Asian-Pac-Islander,31,40
<=50K,Male,Other,26,40
<=50K,Female,Asian-Pac-Islander,50,40
<=50K,Male,White,35,40
<=50K,Female,White,37,40
<=50K,Male,White,53,35
<=50K,Male,White,20,16
>50K,Male,White,31,40
<=50K,Male,White,28,35
>50K,Male,Black,46,40
<=50K,Female,White,21,8
>50K,Male,White,41,70
>50K,Male,White,30,70
<=50K,Male,White,66,70
>50K,Male,White,37,60
<=50K,Female,White,74,20
>50K,Male,Black,46,70
>50K,Male,White,51,50
>50K,Male,White,33,50
<=50K,Male,White,30,40
>50K,Male,White,47,50
<=50K,Female,White,49,40
<=50K,Female,Black,53,48
<=50K,Male,White,24,40
<=50K,Male,White,54,50
<=50K,Male,White,32,40
<=50K,Male,White,45,45
<=50K,Male,White,46,45
<=50K,Male,White,37,65
>50K,Male,White,48,61
<=50K,Female,White,25,40
<=50K,Female,White,28,20
<=50K,Female,White,44,36
<=50K,Male,Black,58,30
<=50K,Female,White,27,40
<=50K,Male,White,69,8
>50K,Male,White,38,52
<=50K,Female,Black,47,40
<=50K,Female,White,30,60
<=50K,Male,White,46,30
<=50K,Female,White,27,45
<=50K,Male,White,19,35
<=50K,Female,White,18,40
>50K,Male,White,24,50
<=50K,Female,White,32,40
<=50K,Male,Black,38,40
<=50K,Male,White,19,36
<=50K,Male,White,28,40
<=50K,Female,White,39,55
<=50K,Male,Asian-Pac-Islander,38,60
>50K,Female,White,42,40
>50K,Female,White,31,40
<=50K,Female,White,46,40
<=50K,Female,White,53,54
<=50K,Male,White,21,15
<=50K,Male,White,48,50
>50K,Female,White,46,52
<=50K,Male,White,30,45
<=50K,Male,Black,24,40
<=50K,Male,White,32,50
<=50K,Female,White,30,40
<=50K,Female,White,57,50
<=50K,Male,White,56,40
<=50K,Female,Black,27,37
<=50K,Male,White,38,40
<=50K,Male,White,19,40
>50K,Male,White,61,50
<=50K,Female,White,49,40
<=50K,Male,White,28,38
>50K,Male,White,50,55
>50K,Male,White,43,84
<=50K,Female,Black,34,48
<=50K,Male,White,28,40
<=50K,Male,White,31,40
<=50K,Female,Black,55,44
>50K,Female,White,26,45
>50K,Female,Black,51,40
<=50K,Male,White,35,40
<=50K,Female,Asian-Pac-Islander,42,31
<=50K,Male,White,63,12
<=50K,Male,White,31,30
<=50K,Male,White,22,20
<=50K,Male,White,67,60
<=50K,Male,White,50,50
<=50K,Female,White,63,24
>50K,Male,White,31,40
<=50K,Male,White,17,40
<=50K,Male,Black,41,40
<=50K,Male,White,53,38
<=50K,Male,Black,44,99
<=50K,Male,White,24,40
<=50K,Male,White,35,35
>50K,Female,White,61,40
<=50K,Female,Asian-Pac-Islander,31,40
>50K,Male,White,44,40
>50K,Male,White,56,36
<=50K,Female,White,66,40
<=50K,Male,Asian-Pac-Islander,45,40
>50K,Male,White,69,45
<=50K,Male,White,64,40
>50K,Female,White,38,36
<=50K,Male,Black,43,40
<=50K,Male,White,37,49
<=50K,Female,White,19,16
<=50K,Male,White,59,40
<=50K,Male,White,50,40
>50K,Male,White,33,50
>50K,Male,White,56,45
<=50K,Male,White,28,40
<=50K,Female,White,27,34
<=50K,Male,Asian-Pac-Islander,42,40
<=50K,Male,White,34,40
<=50K,Male,White,19,30
>50K,Male,White,68,40
>50K,Male,White,28,38
<=50K,Female,White,81,4
<=50K,Male,White,22,40
<=50K,Female,White,58,40
<=50K,Female,White,31,25
<=50K,Male,White,17,30
>50K,Male,White,25,50
<=50K,Female,Asian-Pac-Islander,23,23
<=50K,Male,White,25,40
<=50K,Male,White,47,40
>50K,Female,White,39,60
<=50K,Male,White,44,40
>50K,Male,White,46,40
<=50K,Male,White,38,35
<=50K,Male,White,23,30
<=50K,Female,White,34,35
>50K,Male,White,33,40
<=50K,Female,White,38,20
<=50K,Male,White,52,40
<=50K,Female,White,50,33
>50K,Female,White,38,45
<=50K,Male,White,35,40
>50K,Male,White,67,35
>50K,Male,White,60,40
<=50K,Female,White,44,15
<=50K,Male,White,38,50
>50K,Male,White,29,40
>50K,Male,White,65,50
<=50K,Female,White,33,40
<=50K,Male,White,29,40
<=50K,Female,White,18,30
<=50K,Male,White,43,40
<=50K,Female,Amer-Indian-Eskimo,42,40
<=50K,Male,White,42,40
<=50K,Male,White,32,30
<=50K,Female,White,36,40
>50K,Male,White,41,40
<=50K,Female,White,30,40
<=50K,Male,White,21,35
>50K,Male,Black,33,40
<=50K,Male,White,19,15
<=50K,Male,White,19,25
<=50K,Male,White,35,40
<=50K,Female,Black,43,35
<=50K,Male,Black,45,24
<=50K,Male,Black,25,50
<=50K,Male,White,39,40
<=50K,Male,White,26,40
<=50K,Male,White,60,10
>50K,Female,White,52,40
<=50K,Male,White,22,30
<=50K,Female,White,23,40
<=50K,Female,White,46,40
<=50K,Male,White,34,30
>50K,Male,White,39,50
<=50K,Female,White,38,40
<=50K,Male,White,56,25
<=50K,Female,White,55,40
>50K,Female,White,40,40
<=50K,Male,White,23,40
<=50K,Male,White,39,40
<=50K,Male,Black,24,30
>50K,Male,White,51,40
>50K,Male,White,47,50
<=50K,Male,White,25,50
>50K,Male,White,34,55
<=50K,Female,Black,18,20
<=50K,Female,White,19,28
<=50K,Male,White,32,40
>50K,Male,White,49,40
<=50K,Female,White,40,8
<=50K,Male,White,43,55
>50K,Male,White,71,40
<=50K,Male,White,59,40
>50K,Female,White,32,40
<=50K,Male,White,25,40
<=50K,Male,White,32,40
<=50K,Female,Black,17,15
>50K,Male,White,57,35
<=50K,Male,White,17,15
<=50K,Female,Asian-Pac-Islander,27,40
<=50K,Male,White,41,40
>50K,Male,Amer-Indian-Eskimo,62,40
<=50K,Female,White,19,25
<=50K,Female,White,41,40
>50K,Male,White,39,50
<=50K,Male,White,30,40
>50K,Male,White,37,40
<=50K,Female,White,18,15
>50K,Male,White,40,45
>50K,Male,White,38,60
<=50K,Male,White,24,40
<=50K,Male,White,33,50
<=50K,Male,White,48,40
>50K,Male,White,51,40
<=50K,Male,White,48,40
<=50K,Male,White,43,45
<=50K,Male,White,34,50
<=50K,Male,White,41,30
>50K,Male,White,51,60
<=50K,Male,White,25,40
<=50K,Male,White,20,50
<=50K,Male,White,61,45
<=50K,Female,White,35,70
<=50K,Female,White,42,40
<=50K,Male,White,26,16
<=50K,Male,White,46,50
>50K,Male,White,39,40
<=50K,Male,White,18,40
<=50K,Male,Black,29,80
>50K,Male,White,39,40
>50K,Male,White,47,40
